identifier,ng_50_1,ng_50_2,ng_50_3,ng_100_1,ng_100_2,ng_100_3
Cre06.g292550.t1.2|PACid:30779106|--36,563.5742648,540.6501781,483.4333376,503.7112669,518.1501901,521.416662
Cre06.g293150.t1.2|PACid:30780176|--216,378.900663,420.3279311,355.682916,428.5627439,404.8087364,409.7320851
Cre06.g293950.t1.2|PACid:30778403|--202,986.0534444,706.949855,787.7475231,1108.524629,1207.865975,1035.518783
Cre06.g293950.t1.2|PACid:30778403|--340,1681.060666,1666.47536,1446.654575,1648.650496,1573.224776,1543.676585
Cre06.g293950.t1.2|PACid:30778403|--382,183.0209981,158.6805556,159.7097238,234.9307256,238.6279579,241.2496543
Cre06.g293950.t1.2|PACid:30778403|--382-385,33.32077388,205.3970838,52.02063708,530.3804945,561.3911534,493.8557567
Cre06.g293950.t1.2|PACid:30778403|--385,169.7036867,145.60863,144.1858194,196.5018047,195.999698,172.569586
Cre06.g294450.t1.1|PACid:30778978|--248,265.7171995,302.4439945,239.0051281,368.5160362,283.249946,338.6045619
Cre06.g294650.t1.2|PACid:30778561|--47,575.0304863,579.8152132,531.5865838,501.351609,442.1070583,483.9300601
Cre06.g295400.t1.2|PACid:30780085|--171,0,0,0,4.989624023,15.47371342,0
Cre06.g295400.t1.2|PACid:30780085|--65,48.97365808,637.3472269,0,1006.970302,851.9956231,1025.80208
Cre06.g296700.t1.2|PACid:30779924|--494,356.7111485,0,283.7875323,0,0,0
Cre06.g297300.t1.1|PACid:30778675|--539,0,0,0,28.77557701,76.62175604,28.79777974
Cre06.g297300.t1.1|PACid:30778675|--553,155.6173582,161.428524,138.7946841,132.0794207,97.98015111,93.16741741
Cre06.g298100.t1.2|PACid:30779120|--74,938.7056017,708.6653495,840.8367736,772.3836855,740.5036359,741.9298073
Cre06.g298650.t1.2|PACid:30780155|--190-193,292.6222838,304.2294381,312.0549665,378.8416447,421.6628852,398.210686
Cre06.g298650.t1.2|PACid:30780155|--193,278.4278734,337.9096896,230.8249811,284.9619792,282.0274698,239.5504583
Cre06.g299350.t1.1|PACid:30779366|--132,1741.855213,1640.779339,1566.674367,1483.53841,1558.734287,1572.215987
Cre06.g300700.t1.1|PACid:30779548|--239,702.239561,666.9458496,665.5121,815.1242757,784.770627,743.8308173
Cre06.g300800.t1.2|PACid:30778964|--69,1232.410125,1304.585164,1206.154399,1224.322549,1239.867548,1210.881881
Cre06.g300800.t1.2|PACid:30778964|--69-79,1960.901431,3454.668539,2041.043887,3373.029542,3233.578113,3521.654443
Cre06.g300800.t1.2|PACid:30778964|--79,1493.518868,2087.203256,1564.776021,2814.290801,2842.358202,2754.254386
Cre06.g304350.t1.2|PACid:30778764|--116,6940.701309,7042.833132,6178.409981,6360.370274,6177.907875,6246.71554
Cre06.g306300.t1.2|PACid:30778583|--345,290.3589539,0,76.8279099,0,0,0
Cre06.g306300.t1.2|PACid:30778583|--387,2.423342137,400.2378446,15.84735382,586.0710157,562.5348626,552.7603159
Cre06.g306350.t1.2|PACid:30779569|--101-104,1878.076443,1920.279529,1827.384494,1541.251759,1436.016377,1483.959107
Cre06.g306350.t1.2|PACid:30779569|--138,972.5658486,863.4436071,829.7118068,843.3683882,865.6921336,755.2590701
Cre06.g306400.t1.2|PACid:30778821|--258,10.77766699,4.028982183,58.40342987,42.79840021,47.73003975,33.4234871
Cre06.g306550.t1.1|PACid:30779423|--190,246.3229823,165.0139542,205.4581202,479.3908809,437.4179987,491.3605741
Cre06.g306550.t1.1|PACid:30779423|--99,10.53769003,15.41843785,12.4912782,256.1888649,243.6942567,263.4648835
Cre06.g307100.t1.1|PACid:30778669|--93,0,41.42297042,80.06968516,44.47969264,51.15011376,26.49641763
Cre06.g307500.t1.1|PACid:30779446|--165,2433.840966,2342.650668,2171.672721,2780.011687,2643.246914,2430.679086
Cre06.g307500.t1.1|PACid:30779446|--203,1401.035202,1476.78291,1264.78731,1380.425392,1211.798905,1194.632055
Cre06.g307500.t1.1|PACid:30779446|--209,510.0773993,525.7263597,501.3542245,495.485723,567.3054728,532.8731142
Cre06.g307650.t1.1|PACid:30778722|--694,0,2.930673294,0.661059601,39.70148747,38.18642013,36.7368199
Cre06.g307750.t1.2|PACid:30778753|--250,156.2655541,148.4484563,148.0895038,91.77723694,112.0078662,100.5687021
Cre06.g308050.t1.2|PACid:30778719|--180,120.9279004,146.4135092,151.323724,102.5209405,181.3258523,107.4505863
Cre06.g308350.t1.2|PACid:30778715|--17,3.058731252,25.02191193,13.34022993,34.90945435,62.64575404,30.08333778
Cre06.g308350.t1.2|PACid:30778715|--264,0,0,0,66.71804829,57.23185081,43.2317677
Cre06.g308350.t1.2|PACid:30778715|--29,182.6329725,199.9367685,217.1665756,159.3949881,186.2442939,145.6231221
Cre06.g308500.t1.2|PACid:30779111|--165,1687.882253,1433.371065,1364.194683,1365.707371,1398.143032,1438.141849
Cre06.g308500.t1.2|PACid:30779111|--180,116.0200977,120.1972354,114.7193168,81.84591013,80.41638443,103.2812393
Cre06.g308500.t1.2|PACid:30779111|--292,443.0262961,438.0339389,397.2167104,387.7886507,377.4789924,396.0746789
Cre06.g309100.t1.2|PACid:30779697|--131,1024.581503,1069.300227,967.3639827,1071.785153,1057.272892,1045.308366
Cre06.g309100.t1.2|PACid:30779697|--39,689.3439814,731.7896404,636.0397552,684.843859,654.9533343,679.0004573
Cre06.g309900.t1.2|PACid:30779116|--146,40.45126497,46.46405388,36.35069103,35.21783187,45.59662733,43.50950247
Cre06.g309900.t1.2|PACid:30779116|--366,401.8342235,369.6263148,368.9887963,359.1734584,304.2717826,343.9783938
Cre06.g309900.t1.2|PACid:30779116|--625,4.269213793,0,0,70.68634686,88.3751067,55.62886036
Cre06.g309900.t1.2|PACid:30779116|--82,202.3447107,382.7571769,88.8316147,107.6606043,69.44685196,102.604937
Cre06.g310100.t1.2|PACid:30779702|--137,0.555988907,42.43886762,0,12.64910913,5.933337466,39.05713615
Cre06.g310700.t1.2|PACid:30778817|--12-15,240.3756204,282.2422338,271.5950441,223.8038696,218.6807423,226.6738636
Cre06.g310700.t1.2|PACid:30778817|--72,407.2416403,461.4702816,455.3982618,352.9175074,395.9370076,418.8668323
Cre06.g310700.t1.2|PACid:30778817|--72-75,667.7005775,763.2888857,682.1984462,673.8749718,701.8579461,701.52363
Cre06.g310700.t1.2|PACid:30778817|--72-75-79,739.7746806,830.2633307,646.000188,692.3521289,619.1742,571.894872
Cre06.g310700.t1.2|PACid:30778817|--75,261.6674391,280.6280114,303.7640796,254.1057539,273.9918604,266.6591195
Cre06.g310700.t1.2|PACid:30778817|--75-79,557.1625853,589.5657914,497.0233753,466.8478442,427.7777665,402.2812597
Cre06.g310700.t1.2|PACid:30778817|--86,2426.608751,2487.119974,2235.274094,3240.235667,3139.29075,2931.929106
Cre07.g313164.t1.1|PACid:30774715|--413,412.6122169,406.745302,347.9653055,429.6777338,403.9740227,367.2116663
Cre07.g313800.t1.2|PACid:30775314|--90-94,127.1032856,133.2020118,144.9103491,104.2633895,145.8470902,124.5100792
Cre07.g314150.t1.2|PACid:30775375|--165,185.9994719,222.5133025,170.3331793,274.1967532,285.664407,251.0352483
Cre07.g314150.t1.2|PACid:30775375|--497,546.0804926,533.7849944,526.3042207,537.4586198,566.0465226,473.7856448
Cre07.g314150.t1.2|PACid:30775375|--555,0,0,0,80.69197041,48.41443817,69.44342082
Cre07.g315150.t1.2|PACid:30774709|--79,3467.654856,3553.722216,3053.15826,3285.804848,2934.305113,2956.271751
Cre07.g315400.t1.1|PACid:30774434|--255,0,0,47.80320387,42.83671914,14.70207875,39.73044651
Cre07.g315900.t1.2|PACid:30774687|--72,108.7989723,116.7591734,117.7225085,295.8966466,324.3702926,306.9320136
Cre07.g321350.t1.2|PACid:30774500|--157,138.1684639,144.953091,109.4783226,136.0237732,131.946456,103.8313479
Cre07.g321350.t1.2|PACid:30774500|--356,0,0,8.585319316,26.41207825,29.17805035,28.61439292
Cre07.g321400.t1.1|PACid:30774910|--1270,431.7635486,367.5946516,328.2281678,733.4804953,710.8818677,741.8373948
Cre07.g321400.t1.1|PACid:30774910|--1284,96.84186851,106.6882109,102.2712374,91.95480624,110.525721,92.39988643
Cre07.g321400.t1.1|PACid:30774910|--1448,927.2229444,838.4822102,867.8899476,992.5342707,989.4847512,943.5556982
Cre07.g321400.t1.1|PACid:30774910|--1630,129.4966971,147.6857125,134.2789694,260.9100406,241.0102891,251.1644702
Cre07.g321400.t1.1|PACid:30774910|--1715,6623.194134,6714.062602,5963.732596,10210.04263,10005.69395,9838.315849
Cre07.g321400.t1.1|PACid:30774910|--325,111.0828752,112.1553625,91.38271261,81.8188028,67.59730929,87.30210289
Cre07.g321400.t1.1|PACid:30774910|--325-335,1154.644756,1120.71862,1016.184848,1263.992174,1153.863881,1242.307749
Cre07.g321400.t1.1|PACid:30774910|--443-456,218.5015169,146.712482,232.9214955,151.7162383,146.554326,155.3100826
Cre07.g321400.t1.1|PACid:30774910|--472,861.4902544,936.5511773,803.415764,934.9712613,879.0669743,926.4246387
Cre07.g321550.t1.2|PACid:30775318|--316-323,344.5101336,333.7872454,333.5506154,285.9116006,251.5844935,277.8076706
Cre07.g323550.t1.2|PACid:30774725|--272,5721.469329,5884.580359,5491.72913,5474.577483,5653.263743,5491.50425
Cre07.g325400.t1.2|PACid:30775347|--389,727.7829723,723.4167744,754.6893683,588.9479058,607.0317485,558.7830027
Cre07.g325450.t1.1|PACid:30774829|--324,162.5531653,184.4224972,145.5732271,314.3672655,318.5394668,346.3909898
Cre07.g325500.t1.1|PACid:30775304|--497,83.27839063,107.6119153,97.9925727,113.6546019,109.0500197,117.3506602
Cre07.g325600.t1.1|PACid:30774845|--78,982.0776805,1064.65113,908.5170393,503.3932852,773.5914933,495.0379258
Cre07.g325746.t1.1|PACid:30775115|--46,6172.885219,6394.812605,5091.509498,10118.74787,10311.33084,10877.05511
Cre07.g326600.t1.2|PACid:30774397|--54,153.339176,149.7436905,181.5044467,159.5152636,171.9459482,183.1745541
Cre07.g327350.t1.2|PACid:30775145|--132,0,0,0,53.28362904,52.16621298,33.51993355
Cre07.g327400.t1.1|PACid:30774486|--184-195,129.8431114,115.3975248,102.3324763,271.953113,244.9183874,242.716559
Cre07.g327400.t1.1|PACid:30774486|--195,8.500815837,159.4677556,86.05368326,260.1319291,259.0474008,207.3900755
Cre07.g327900.t1.1|PACid:30774924|--117,0,91.69096305,111.5229488,243.1300613,205.3047976,229.2301428
Cre07.g328150.t1.1|PACid:30774646|--303,101.4541467,120.3826001,103.1530211,98.80149739,106.3238256,102.2676054
Cre07.g328400.t1.2|PACid:30775106|--174,779.500059,854.1608349,652.596039,738.4190919,643.6332513,750.6103155
Cre07.g328400.t1.2|PACid:30775106|--342-345,318.8488588,397.0929536,294.5547245,248.215511,289.1280342,230.8789814
Cre07.g328400.t1.2|PACid:30775106|--345,126.1244125,119.6368558,126.8547093,126.1948629,118.9010957,132.8841198
Cre07.g330750.t1.1|PACid:30774305|--335,290.5920646,358.3593422,367.8403095,823.413112,783.3538111,758.6505418
Cre07.g330750.t1.1|PACid:30774305|--484,233.5805679,225.1062053,167.0943496,422.5093228,421.3965923,415.2686887
Cre07.g330750.t1.1|PACid:30774305|--742,251.6739347,256.4963053,213.4270349,528.390887,572.1856846,526.4812337
Cre07.g330750.t1.1|PACid:30774305|--922,1678.773768,1573.60951,1520.485807,1231.262617,1177.681977,1267.07252
Cre07.g331550.t1.2|PACid:30775236|--258,617.9855457,549.1017976,536.9253039,530.6444917,430.812765,476.4362154
Cre07.g331750.t1.2|PACid:30774420|--68,68.65633775,157.3903823,157.3899468,173.0732959,166.8878813,149.1387793
Cre07.g331900.t1.2|PACid:30774339|--26,54080.83653,53931.6017,49429.77718,51773.19302,49335.33376,47799.87124
Cre07.g331900.t1.2|PACid:30774339|--38,57861.41805,58459.95294,52462.05872,65156.3545,64415.32045,64259.09452
Cre07.g332150.t1.2|PACid:30774326|--77,411.598006,439.149899,332.0757948,304.4294383,189.0015764,258.4370731
Cre07.g333900.t1.1|PACid:30774384|--45,6892.754493,6491.880259,5973.954958,11635.78632,11078.34115,12049.62699
Cre07.g334350.t1.2|PACid:30775180|--219,355.6334986,293.5244978,319.9212372,193.6654054,194.384405,202.0737184
Cre07.g334800.t1.2|PACid:30775100|--104,620.8133803,301.3409415,230.2599128,1033.127723,1128.835749,884.857974
Cre07.g334800.t1.2|PACid:30775100|--67,2267.673093,2257.06331,2071.083377,2304.978064,2313.691042,2258.537014
Cre07.g334800.t1.2|PACid:30775100|--72,1115.522808,996.5377713,884.6391431,1006.540315,856.8994017,892.2750823
Cre07.g334800.t1.2|PACid:30775100|--72-75,3058.077496,2918.627961,2704.72619,2871.252276,2727.512538,2884.703415
Cre07.g336050.t1.2|PACid:30775301|--326,102.9820114,109.3196195,85.45760935,114.4093933,97.65403824,98.50098482
Cre07.g338451.t1.1|PACid:30774250|--296,0,0,0,70.52802463,61.76976172,48.90664201
Cre07.g339150.t1.1|PACid:30775388|--249,778.4615521,800.3293794,667.1840529,648.9169328,613.8238867,655.066029
Cre07.g339150.t1.1|PACid:30775388|--537,3362.717805,4360.009021,2464.314191,2324.751002,2452.686814,2503.238359
Cre07.g339550.t1.1|PACid:30774475|--13,0,96.98561504,50.51006339,150.5615145,132.677793,153.2864359
Cre07.g339550.t1.1|PACid:30774475|--78,0,0,0,27.20753473,4.794557391,26.74505086
Cre07.g340200.t1.1|PACid:30774383|--284,3926.647777,3805.505974,3600.714578,3335.998771,3151.294084,3228.686086
Cre07.g340200.t1.1|PACid:30774383|--284-287,9488.523458,9217.643942,8736.465661,7940.025302,7999.223182,8061.17255
Cre07.g340200.t1.1|PACid:30774383|--287,3093.416072,3060.629571,2665.155532,2861.715114,2631.814397,2586.477879
Cre07.g344400.t1.2|PACid:30774785|--224,7403.707203,7196.613921,6810.734013,7421.412637,7542.367124,7405.012767
Cre07.g344400.t1.2|PACid:30774785|--477,2350.158128,2310.310091,2124.917027,2302.707869,2337.518977,2234.11119
Cre07.g344550.t1.2|PACid:30774422|--482,273.5913614,268.8340441,279.3199664,263.2214121,240.8481273,248.5450837
Cre07.g345500.t1.2|PACid:30775294|--175,87.01144655,82.59978804,88.41956241,105.5551399,93.89050525,103.5872878
Cre07.g346050.t1.2|PACid:30774526|--264,12.90152523,0,14.28217604,106.4147149,128.8504717,99.8258998
Cre07.g346950.t1.1|PACid:30774380|--30,146.7353149,57.08630671,64.89191415,48.10224299,52.45449049,56.21365943
Cre07.g350750.t1.2|PACid:30775426|--137,4328.614748,4394.537698,3820.78585,3906.379467,3806.911268,3842.289902
Cre07.g350750.t1.2|PACid:30775426|--360,514.806319,459.2244104,591.498978,594.5928771,609.0583157,565.6350064
Cre07.g353550.t1.2|PACid:30774243|--125,460.0013289,468.3503201,374.8410262,430.1394945,387.6196164,411.0914449
Cre07.g354200.t1.2|PACid:30774610|--83,106.286931,138.6226661,82.52065929,114.2254776,87.03992748,102.2011217
Cre07.g357300.t1.2|PACid:30774296|--58-61,0,0,0,51.22858019,27.88521426,46.7703349
Cre07.g357850.t1.2|PACid:30774301|--25,0,1.6062983,0.005387017,208.0193576,170.1271292,104.2703485
Cre07.g357900.t1.2|PACid:30774445|--121,233.0760001,148.5567422,194.7459065,225.1760893,200.0516107,240.2896291
Cre08.g358526.t1.1|PACid:30774039|--478,4287.112237,4394.37965,4135.187073,5179.812692,5434.900393,5736.629417
Cre08.g358526.t1.1|PACid:30774039|--502,895.957296,2749.851322,1806.834379,4192.336058,4095.356658,3273.574551
Cre08.g358556.t1.1|PACid:30773441|--24,5198.449984,5117.199751,4682.912417,5384.5147,5105.767243,5082.654448
Cre08.g358556.t1.1|PACid:30773441|--39,7150.567543,6847.895964,6582.972275,8246.69312,8380.692863,8579.638901
Cre08.g359350.t1.2|PACid:30773866|--378,95.0844495,101.2225466,113.0691893,104.7438458,104.1930285,110.8200455
Cre08.g361650.t1.1|PACid:30773595|--274,154.4812896,146.8189814,90.88769689,159.4618926,169.8308772,105.8181432
Cre08.g362750.t1.2|PACid:30773806|--391-396,111.5394614,76.08714418,0,188.8057255,211.9588115,234.5980776
Cre08.g364700.t1.2|PACid:30773483|--120,126.9928996,130.1272523,119.9518066,146.788469,132.8904914,121.4844777
Cre08.g364751.t1.1|PACid:30773351|--3553,173.2461677,157.051715,146.6289956,144.9075753,127.0965552,118.7823219
Cre08.g365400.t1.2|PACid:30773996|--51,4.733016071,0,0,175.8517547,284.4596109,158.8426491
Cre08.g365692.t1.1|PACid:30773668|--99,0,0,2.359309119,150.2270349,152.8936279,145.4441614
Cre08.g369300.t1.2|PACid:30773402|--205,0,60.7618274,44.74828588,207.771235,204.9112469,210.6934218
Cre08.g369300.t1.2|PACid:30773402|--240,0,288.0237242,0,535.5099688,554.299748,539.7174034
Cre08.g369300.t1.2|PACid:30773402|--318-322,265.2635609,120.6394251,214.079369,272.3291188,280.6337297,245.2712027
Cre08.g370850.t1.1|PACid:30773578|--112,112.5961204,81.36435557,54.02006502,259.4996102,251.3177492,203.2895911
Cre08.g370900.t1.1|PACid:30773935|--448,243.1096711,239.1802245,235.528439,223.0933404,176.1538241,196.169844
Cre08.g372100.t1.2|PACid:30774022|--319,758.9980498,768.2952903,585.8836323,671.560122,631.238534,708.1548594
Cre08.g372100.t1.2|PACid:30774022|--609,824.5454272,787.0201486,709.9114458,832.317885,806.560081,827.7361917
Cre08.g372950.t1.2|PACid:30773984|--110,923.3461926,913.4115879,896.3700907,490.0682968,434.7676815,733.1222517
Cre08.g372950.t1.2|PACid:30773984|--201,2162.416457,2152.198288,1857.417639,2838.09121,2729.913367,2696.493392
Cre08.g378650.t1.2|PACid:30773607|--122,232.6074636,238.9892079,226.3122211,408.500075,419.3548331,412.1369099
Cre08.g380250.t1.2|PACid:30774093|--117,13725.24631,16291.8941,10257.60801,46323.49025,35307.23428,25277.54443
Cre08.g380250.t1.2|PACid:30774093|--117-126,28.79919463,12.76258243,14.3984011,1033.326038,1430.367968,473.2633368
Cre08.g380250.t1.2|PACid:30774093|--126,47537.95861,47614.03432,43335.6544,38798.23253,37694.27571,39480.60171
Cre08.g380250.t1.2|PACid:30774093|--74,247.5407219,273.0112143,370.0765252,316.0358684,312.2762116,256.7618393
Cre08.g380300.t1.1|PACid:30773965|--195,248.280798,267.1341242,261.8207461,255.6308473,285.954496,299.1914841
Cre08.g381702.t1.1|PACid:30773755|--449,69.46357049,60.96182142,60.41662046,65.80618017,62.18235809,53.05423142
Cre08.g382560.t1.1|PACid:30773736|--742-743,182.2800935,172.4145987,192.9056445,156.8619215,174.464531,173.0844137
Cre08.g383050.t1.1|PACid:30773968|--184,113.5004219,131.5355393,87.20021169,130.0479791,115.9712222,129.9490654
Cre08.g384750.t1.1|PACid:30773614|--166,0,0,0,46.88526629,57.08358123,31.51173273
Cre08.g385900.t1.2|PACid:30773444|--61,27.98128377,0,110.7920305,97.12782834,118.7112462,124.1910217
Cre09.g386167.t1.1|PACid:30780239|--114,150.1418069,152.0833212,153.6194085,160.3220473,134.0388424,187.4881305
Cre09.g386650.t1.2|PACid:30781165|--257,2251.738609,2152.341664,1928.732673,9439.325954,9726.061518,9406.560485
Cre09.g386650.t1.2|PACid:30781165|--58,59705.67911,59610.16375,54904.4588,62437.72179,64787.96282,65241.80399
Cre09.g386754.t1.1|PACid:30780634|--125,0,85.92651914,0,30.11901879,36.91192284,11.45306119
Cre09.g387700.t1.2|PACid:30781528|--284,16.0413507,18.39173563,19.6440266,31.23669633,18.88698202,29.65595743
Cre09.g387726.t1.1|PACid:30780321|--293,270.4566802,269.0143616,240.2064251,251.9162484,334.3331139,236.820233
Cre09.g387726.t1.1|PACid:30780321|--389,470.791656,489.1151762,470.3514997,441.4020839,525.364368,412.1151631
Cre09.g387875.t1.1|PACid:30781201|--48,1.690019352,1.48991932,0,467.1288134,432.9948171,419.1812832
Cre09.g388060.t1.1|PACid:30780845|--618-624,439.8640851,423.7154206,533.5617342,483.7621334,459.1176382,571.4077352
Cre09.g388200.t1.1|PACid:30781020|--105,58694.55286,57750.40234,51862.64851,57348.28024,54465.38651,52107.30501
Cre09.g388200.t1.1|PACid:30781020|--126,31862.00589,31984.81597,28262.23958,36602.60675,35438.57214,33502.52774
Cre09.g388200.t1.1|PACid:30781020|--140,11.29927632,6.89539534,22.88782522,61.24820193,75.33618787,52.69055326
Cre09.g388200.t1.1|PACid:30781020|--48,0,0,0,2.443115234,26.003358,0
Cre09.g388850.t1.1|PACid:30780984|--891,289.4436789,254.4325438,235.1849158,288.8276439,267.6082819,238.6188959
Cre09.g388850.t1.1|PACid:30780984|--955,995.9984965,901.6861936,946.2028194,777.3246874,758.4364391,817.1464574
Cre09.g390550.t1.1|PACid:30781116|--78,112.898407,94.31075913,98.0225695,95.9017719,61.22122661,86.32472171
Cre09.g390615.t1.1|PACid:30780266|--465,418.1189877,460.831153,490.5908407,432.199506,470.1602687,496.7257085
Cre09.g390615.t1.1|PACid:30780266|--473,289.1511424,277.3383117,259.1590373,292.0703489,269.7592456,256.8424164
Cre09.g390750.t1.1|PACid:30781541|--312,6.385838193,46.8398873,0,51.56625438,45.70939357,57.16132816
Cre09.g391650.t1.2|PACid:30781146|--157,50.15830342,10.64112535,4.737287966,0,0,0
Cre09.g391650.t1.2|PACid:30781146|--43,49.32158931,27.16218355,29.5728191,20.48492426,23.52037826,20.80291969
